cycle,step,t_over_T,time,activation,activation_rate,axial_shortening,maximum_discrete_interface_traction,p95_discrete_interface_traction,total_stored_energy,ecm_equilibrium_energy,ecm_viscoelastic_energy,ecm_internal_z_norm,ecm_dissipation_step,cumulative_ecm_dissipation,coupling_iterations,coupling_residual,solve_seconds,normalized_kkt_residual,volume_constraint_residual,minimum_ecm_jacobian,maximum_ecm_jacobian,minimum_gap,minimum_myocyte_face_area_ratio,minimum_endocardial_face_area_ratio,internal_symmetry_residual,internal_trace_residual,passed
2,0,0.0,1.0,0.0,0.0,2.3732175796320476e-05,0.0025428295251278175,0.002371807945613625,-0.01861839552925027,1.4181013413204795e-06,5.215034251306892e-06,0.882269060728552,0.0,0.0,0,0.0,0.0,1.0499604588511175e-08,1.1102230246251565e-16,0.9992452398870839,1.0009020735895149,0.03897535312939495,0.9999413846027676,0.9995437063572757,0.0,3.469446951953614e-18,True
2,1,0.015625,1.015625,0.00048152733278030715,0.061585985597045485,0.00038811674707484034,0.002285198562691709,0.0021424526962782356,-0.01861827724007791,1.4486267020676498e-06,5.093851498553698e-06,0.8772023515408899,8.021608098340498e-08,8.021608098340498e-08,2,1.156071561653583e-05,54.933481705000304,1.0585493505683156e-08,0.0,0.9992218284832769,1.000914791712204,0.03895747852043027,0.999655063438391,0.9995468162891983,0.0,3.469446951953614e-18,True
2,2,0.03125,1.03125,0.001921471959676957,0.12257886448646711,0.0014538038175754275,0.001562612869288361,0.0014503368614826604,-0.018614407918112422,1.5767275500593913e-06,4.857219714371238e-06,0.8722539724231426,7.648969155712898e-08,1.5670577254053396e-07,2,1.1365173966650895e-05,59.040095492000546,1.0414542464050776e-08,1.1102230246251565e-16,0.9991355111063096,1.0009642556051146,0.03889183372683749,0.9986516627309515,0.9995516073855994,0.0,3.469446951953614e-18,True
2,3,0.046875,1.046875,0.004305966426779118,0.1823912419024606,0.0032127104250349037,0.0006636492985156722,0.0005389147326022643,-0.01859685341967757,1.8161212664677059e-06,4.5169928266096775e-06,0.8674809166549593,7.113192492628795e-08,2.278376974668219e-07,2,1.1039403402884094e-05,58.82471338200048,9.99989742359398e-09,5.551115123125783e-16,0.9989819845086568,1.0010527688954354,0.03877955681558392,0.996994404595525,0.9995544238360943,0.0,3.469446951953614e-18,True
2,4,0.0625,1.0625,0.007612046748871327,0.2404470919537385,0.005639114243861432,0.0016143769571213874,0.0013142747849754157,-0.018549446450986933,2.189471228461083e-06,4.090168819375255e-06,0.8629376771274277,6.441045902966741e-08,2.9224815649648934e-07,2,1.0586744864839698e-05,68.57942475199889,9.7598707833577e-09,2.220446049250313e-16,0.9987683342693267,1.0011999727940233,0.038622305104546506,0.994705662792913,0.999482631223681,0.0,3.469446951953614e-18,True
2,5,0.078125,1.078125,0.011807873565164495,0.29618730506775104,0.008697657187841656,0.0038059784134036934,0.0032195814690324743,-0.018450363421697636,2.725925896467894e-06,3.598380999675558e-06,0.8586752432664191,5.666596714903752e-08,3.4891412364552687e-07,2,1.0016402542420941e-05,57.093563247999555,1.0373060756661813e-08,1.1102230246251565e-16,0.9984984381749412,1.0013910621744235,0.038423018576762134,0.9918161606305109,0.9993923830006514,0.0,3.469446951953614e-18,True
2,6,0.09375,1.09375,0.016853038769745476,0.3490750725215103,0.01234400137218461,0.006441813141852501,0.005575538006778007,-0.018272924328945322,3.459133759192987e-06,3.0660179631202994e-06,0.8547404639740717,4.8282511827457635e-08,3.9719663547298453e-07,2,9.311599431803632e-06,57.93888237200008,1.983922007567084e-08,1.1102230246251565e-16,0.9981764311890353,1.0016180714484155,0.03818239741846181,0.988364511281837,0.9992878102907558,0.0,3.469446951953614e-18,True
2,7,0.109375,1.109375,0.022698954663726303,0.39860105620304215,0.01652572170211175,0.00952447482056298,0.008348984709677792,-0.017986602636340936,4.437694336440941e-06,2.51285668183053e-06,0.8511796495079369,3.9571533474550565e-08,4.367681689475351e-07,2,8.50205224774827e-06,56.7616508430001,8.081709581376734e-09,4.440892098500626e-16,0.9978009379507267,1.0018765307578388,0.03778905587337199,0.9843961292288641,0.9991504342379708,0.0,3.469446951953614e-18,True
2,8,0.125,1.125,0.029289321881345243,0.44428829381583657,0.02118255637524802,0.013006930689420623,0.011456241930640293,-0.017558235845954954,5.69633849377624e-06,1.9689319539631e-06,0.8480323981954299,3.100600893346863e-08,4.677741778810037e-07,2,7.61739465815249e-06,70.11986643499768,7.049051170599958e-09,0.0,0.9973800897243813,1.002194050789975,0.036936804667710404,0.979963541831075,0.998990747108182,0.0,3.469446951953614e-18,True
2,9,0.140625,1.140625,0.036560671583635455,0.485696792286498,0.026248227916907507,0.016822156567023253,0.014840941190561747,-0.016953419153585385,7.270711280207854e-06,1.4603716581183078e-06,0.8453329616997708,2.2997390329645314e-08,4.907715682106491e-07,3,7.977504678251087e-07,80.13787977500033,5.786161073977375e-10,0.0,0.9969193107723472,1.0025422245289386,0.035994630484468146,0.9751245673850891,0.9988147884442765,0.0,3.469446951953614e-18,True
