cycle,step,t_over_T,time,activation,activation_rate,axial_shortening,maximum_discrete_interface_traction,p95_discrete_interface_traction,total_stored_energy,ecm_equilibrium_energy,ecm_viscoelastic_energy,ecm_internal_z_norm,ecm_dissipation_step,cumulative_ecm_dissipation,coupling_iterations,coupling_residual,solve_seconds,normalized_kkt_residual,volume_constraint_residual,minimum_ecm_jacobian,maximum_ecm_jacobian,minimum_gap,minimum_myocyte_face_area_ratio,minimum_endocardial_face_area_ratio,internal_symmetry_residual,internal_trace_residual,passed
2,0,0.0,1.0,0.0,0.0,2.2186354016073828e-05,0.002402123306483119,0.0022104604857116936,-0.01861837272651103,1.448112182190219e-06,5.259147576509426e-06,0.48017478500698946,0.0,0.0,0,0.0,0.0,1.4285777776392834e-08,2.220446049250313e-16,0.9990194153269506,1.0010319824628833,0.039119356159306146,0.9999452166657603,0.9994315285438301,0.0,3.469446951953614e-18,True
2,1,0.015625,1.015625,0.00048152733278030715,0.061585985597045485,0.00038554419459468914,0.0021386777157137845,0.0019678655605497495,-0.0186182489220453,1.4770490660054889e-06,5.141749043329302e-06,0.47740625564275585,8.097035372412186e-08,8.097035372412186e-08,2,1.1480529858781122e-05,49.54014885495417,1.444031322147437e-08,6.661338147750939e-16,0.9989943606828875,1.0010447298614598,0.03910658584569236,0.9996559175500648,0.999431046610797,0.0,3.469446951953614e-18,True
2,2,0.03125,1.03125,0.001921471959676957,0.12257886448646711,0.0014509060315343048,0.0013826902836440598,0.0012767297428395502,-0.018614360104863135,1.6003689969464909e-06,4.917740435436958e-06,0.47469869515856405,7.744274938842906e-08,1.584131031125509e-07,2,1.1293905846966205e-05,50.683682264061645,1.3919655003012593e-08,4.440892098500626e-16,0.9989068455554789,1.0010997201367022,0.03905744146341406,0.9986526122047289,0.9994237929990905,0.0,3.469446951953614e-18,True
2,3,0.046875,1.046875,0.004305966426779118,0.1823912419024606,0.0032092714112942344,0.0005166483836374901,0.0004061204777177182,-0.018596767310701177,1.829571944244688e-06,4.597389864272668e-06,0.47208079591049734,7.239798760711505e-08,2.3081109071966595e-07,2,1.0982364251756422e-05,56.14869014383294,1.3421810336033541e-08,1.1102230246251565e-16,0.998758317265958,1.0012167605137996,0.038973049642786695,0.9969955042974938,0.9994098121230625,0.0,3.469446951953614e-18,True
2,4,0.0625,1.0625,0.007612046748871327,0.2404470919537385,0.005635019336584057,0.0019067552520504866,0.0016034420263030332,-0.018549295576093656,2.1832312697558375e-06,4.195744868515259e-06,0.4695798709308541,6.607303142898476e-08,2.968841221486507e-07,2,1.0554230551192447e-05,46.85987355001271,1.2868163262664856e-08,0.0,0.9985519920281961,1.0013791091614945,0.03885536434086877,0.9947068737306038,0.9993900394292392,0.0,3.469446951953614e-18,True
2,5,0.078125,1.078125,0.011807873565164495,0.29618730506775104,0.00869285085926863,0.004105821983032927,0.0035931153763449626,-0.01845011167649512,2.685619103712849e-06,3.7313446351485823e-06,0.4672214486838696,5.875982908317031e-08,3.55643951231821e-07,2,1.0003887269413554e-05,46.830985537031665,1.2005117658151889e-08,0.0,0.9982907588134006,1.0015828492032042,0.03870693346366527,0.9918174246345908,0.9993627976027142,0.0,3.469446951953614e-18,True
2,6,0.09375,1.09375,0.016853038769745476,0.3490750725215103,0.012338333698336479,0.006856798709120004,0.006057306784909683,-0.01827252320434354,3.3705544689840193e-06,3.2216018365685947e-06,0.46503007865962537,5.0732588865584394e-08,4.063765400974054e-07,2,9.3078633841098e-06,45.479151636129245,1.1102839594460799e-08,4.440892098500626e-16,0.9979758634668646,1.0018277241534927,0.038288727603937284,0.9883657259690274,0.9993300777573711,0.0,3.469446951953614e-18,True
2,7,0.109375,1.109375,0.022698954663726303,0.39860105620304215,0.016519062375320304,0.010055954435908019,0.008945581565639007,-0.017985988801986798,4.274170945372821e-06,2.687372268480108e-06,0.46302866727316805,4.231974009885423e-08,4.4869628019625964e-07,2,8.528002470501038e-06,48.08116693911143,1.0047992850107213e-08,2.220446049250313e-16,0.9976106229000882,1.0021061827988804,0.03748438977903418,0.9843973125904824,0.9992937684778944,0.0,3.469446951953614e-18,True
2,8,0.125,1.125,0.029289321881345243,0.44428829381583657,0.02117465629212767,0.013653171369038533,0.01217208920530572,-0.017557333064369088,5.426887853644038e-06,2.1534924172339367e-06,0.46123710668120976,3.3912398543033267e-08,4.826086787392929e-07,2,7.660944109832553e-06,49.15785556402989,8.97589976328625e-09,3.3306690738754696e-16,0.9972009526536438,1.0024186233910048,0.03657004876251313,0.9799648370904511,0.9992444424723922,0.0,3.469446951953614e-18,True
2,9,0.140625,1.140625,0.036560671583635455,0.485696792286498,0.026238997896715355,0.01760526638151379,0.015695279402535987,-0.01695213830499495,6.858914413496021e-06,1.6423608880482918e-06,0.45967262418623606,2.5863289111797008e-08,5.084719678510899e-07,2,6.710950170803718e-06,60.135089023038745,7.822323012282482e-09,0.0,0.9967521253932107,1.0027610661436381,0.035559745770752306,0.9751259469321928,0.9991503693174246,0.0,3.469446951953614e-18,True
