t_over_T,T32_axial_shortening,T32_maximum_discrete_interface_traction,T32_p95_discrete_interface_traction,T32_total_stored_energy,T32_ecm_equilibrium_energy,T32_ecm_viscoelastic_energy,T32_ecm_internal_z_norm,T64_axial_shortening,T64_maximum_discrete_interface_traction,T64_p95_discrete_interface_traction,T64_total_stored_energy,T64_ecm_equilibrium_energy,T64_ecm_viscoelastic_energy,T64_ecm_internal_z_norm,T128_axial_shortening,T128_maximum_discrete_interface_traction,T128_p95_discrete_interface_traction,T128_total_stored_energy,T128_ecm_equilibrium_energy,T128_ecm_viscoelastic_energy,T128_ecm_internal_z_norm
0.0,2.2130633558270496e-05,0.0023946603787432866,0.0022035913054938745,-0.018618417007476788,1.4391609839309707e-06,5.225818684088549e-06,0.47866284982832213,2.2186354016073828e-05,0.002402123306483119,0.0022104604857116936,-0.01861837272651103,1.448112182190219e-06,5.259147576509426e-06,0.48017478500698946,2.2213053931796622e-05,0.0024056970268536,0.0022137606273212105,-0.018618351531536806,1.4523768048443794e-06,5.275116283956274e-06,0.4808948535067956
0.000244140625,3.329226842298163e-05,0.002386698347359103,0.0021962958281753803,-0.01861838563482791,1.440349595504753e-06,5.2231696136509465e-06,0.47862051163932356,2.7863820275114692e-05,0.0023980069691273485,0.0022066699400060384,-0.01861837079206625,1.4485643209998326e-06,5.257313224428486e-06,0.48013152673567333,2.506289389282712e-05,0.0024035249328292763,0.002211812038432406,-0.01861835285772373,1.4524720626645473e-06,5.273708037459561e-06,0.4808513110181853
0.00048828125,4.445390328769276e-05,0.002378736315974919,0.0021890003508568865,-0.018618354262179032,1.4415382070785355e-06,5.220520543213344e-06,0.478578173450325,3.3541286534155557e-05,0.0023938906317715774,0.0022028793943003827,-0.018618368857621477,1.4490164598094462e-06,5.255478872347547e-06,0.48008826846435715,2.791273385385762e-05,0.002401352838804953,0.0022098634495436023,-0.018618354183910654,1.4525673204847151e-06,5.272299790962848e-06,0.48080776852957496
0.000732421875,5.5615538152403894e-05,0.0023707742845907355,0.0021817048735383923,-0.018618322889530154,1.442726818652318e-06,5.217871472775742e-06,0.4785358352613265,3.921875279319642e-05,0.0023897742944158067,0.0021990888485947276,-0.0186183669231767,1.4494685986190596e-06,5.2536445202666075e-06,0.480045010193041,3.076257381488812e-05,0.002399180744780629,0.002207914860654798,-0.018618355510097575,1.452662578304883e-06,5.270891544466135e-06,0.48076422604096464
0.0009765625,6.677717301711503e-05,0.002362812253206552,0.002174409396219898,-0.018618291516881276,1.4439154302261003e-06,5.215222402338139e-06,0.4784934970723279,4.4896219052237285e-05,0.0023856579570600356,0.002195298302889072,-0.01861836498873192,1.4499207374286732e-06,5.251810168185668e-06,0.48000175192172484,3.3612413775918615e-05,0.002397008650756305,0.0022059662717659936,-0.0186183568362845,1.4527578361250509e-06,5.269483297969422e-06,0.4807206835523543
0.001220703125,7.793880788182616e-05,0.002354850221822368,0.002167113918901404,-0.018618260144232398,1.4451040417998825e-06,5.212573331900536e-06,0.47845115888332934,5.057368531127815e-05,0.002381541619704265,0.0021915077571834168,-0.018618363054287143,1.4503728762382869e-06,5.249975816104729e-06,0.4799584936504087,3.646225373694911e-05,0.0023948365567319817,0.0022040176828771896,-0.018618358162471423,1.4528530939452188e-06,5.2680750514727094e-06,0.480677141063744
0.00146484375,8.910044274653729e-05,0.0023468881904381844,0.00215981844158291,-0.01861822877158352,1.446292653373665e-06,5.209924261462934e-06,0.47840882069433077,5.6251151570319013e-05,0.0023774252823484943,0.002187717211477761,-0.01861836111984237,1.4508250150479005e-06,5.248141464023789e-06,0.47991523537909253,3.931209369797961e-05,0.002392664462707658,0.0022020690939883853,-0.018618359488658347,1.4529483517653866e-06,5.2666668049759964e-06,0.48063359857513366
0.001708984375,0.00010026207761124842,0.0023389261590540007,0.0021525229642644157,-0.018618197398934645,1.4474812649474473e-06,5.207275191025331e-06,0.47836648250533226,6.192861782935988e-05,0.002373308944992723,0.002183926665772106,-0.01861835918539759,1.4512771538575141e-06,5.24630711194285e-06,0.4798719771077764,4.216193365901011e-05,0.002390492368683334,0.002200120505099581,-0.01861836081484527,1.4530436095855545e-06,5.2652585584792835e-06,0.48059005608652333
0.001953125,0.00011142371247595956,0.002330964127669817,0.002145227486945922,-0.018618166026285767,1.4486698765212298e-06,5.204626120587729e-06,0.4783241443163337,6.760608408840074e-05,0.0023691926076369525,0.0021801361200664508,-0.018618357250952813,1.4517292926671278e-06,5.2444727598619106e-06,0.4798287188364603,4.501177362004061e-05,0.0023883202746590106,0.002198171916210777,-0.018618362141032192,1.4531388674057224e-06,5.2638503119825705e-06,0.480546513597913
0.002197265625,0.0001225853473406707,0.0023230020962856333,0.0021379320096274277,-0.01861813465363689,1.4498584880950122e-06,5.201977050150126e-06,0.4782818061273351,7.32835503474416e-05,0.0023650762702811814,0.002176345574360795,-0.018618355316508038,1.4521814314767412e-06,5.242638407780971e-06,0.4797854605651441,4.7861613581071105e-05,0.0023861481806346867,0.0021962233273219727,-0.018618363467219116,1.4532341252258903e-06,5.2624420654858575e-06,0.4805029711093027
0.00244140625,0.00013374698220538182,0.0023150400649014496,0.002130636532308934,-0.01861810328098801,1.4510470996687946e-06,5.1993279797125236e-06,0.47823946793833655,7.896101660648247e-05,0.0023609599329254107,0.00217255502865514,-0.01861835338206326,1.4526335702863548e-06,5.240804055700032e-06,0.47974220229382797,5.07114535421016e-05,0.002383976086610363,0.0021942747384331683,-0.01861836479340604,1.4533293830460581e-06,5.2610338189891445e-06,0.48045942862069235
0.002685546875,0.00014490861707009296,0.002307078033517266,0.0021233410549904397,-0.018618071908339133,1.452235711242577e-06,5.196678909274921e-06,0.47819712974933803,8.463848286552333e-05,0.00235684359556964,0.0021687644829494843,-0.018618351447618482,1.4530857090959685e-06,5.238969703619092e-06,0.4796989440225118,5.35612935031321e-05,0.0023818039925860394,0.0021923261495443644,-0.018618366119592965,1.453424640866226e-06,5.2596255724924315e-06,0.480415886132082
0.0029296875,0.0001560702519348041,0.0022991160021330823,0.0021160455776719454,-0.018618040535690255,1.4534243228163594e-06,5.194029838837319e-06,0.47815479156033946,9.03159491245642e-05,0.002352727258213869,0.002164973937243829,-0.018618349513173704,1.453537847905582e-06,5.2371353515381525e-06,0.47965568575119566,5.64111334641626e-05,0.0023796318985617156,0.00219037756065556,-0.01861836744577989,1.453519898686394e-06,5.2582173259957185e-06,0.4803723436434717
0.003173828125,0.00016723188679951522,0.0022911539707488986,0.0021087501003534516,-0.018618009163041377,1.4546129343901418e-06,5.191380768399716e-06,0.4781124533713409,9.599341538360506e-05,0.002348610920858098,0.0021611833915381735,-0.01861834757872893,1.4539899867151957e-06,5.2353009994572136e-06,0.47961242747987953,5.92609734251931e-05,0.0023774598045373917,0.0021884289717667557,-0.018618368771966813,1.4536151565065618e-06,5.2568090794990055e-06,0.4803288011548614
0.00341796875,0.00017839352166422635,0.002283191939364715,0.0021014546230349574,-0.0186179777903925,1.455801545963924e-06,5.1887316979621135e-06,0.4780701151823423,0.00010167088164264593,0.002344494583502327,0.0021573928458325183,-0.018618345644284152,1.4544421255248091e-06,5.233466647376274e-06,0.47956916920856335,6.21108133862236e-05,0.0023752877105130683,0.0021864803828779518,-0.018618370098153734,1.4537104143267297e-06,5.2554008330022926e-06,0.48028525866625105
0.003662109375,0.0001895551565289375,0.002275229907980531,0.002094159145716463,-0.01861794641774362,1.4569901575377064e-06,5.186082627524511e-06,0.4780277769933438,0.00010734834790168679,0.0023403782461465564,0.0021536023001268627,-0.018618343709839374,1.4548942643344228e-06,5.231632295295334e-06,0.4795259109372472,6.49606533472541e-05,0.0023731156164887445,0.0021845317939891474,-0.018618371424340658,1.4538056721468975e-06,5.2539925865055796e-06,0.4802417161776407
