family,source_level,time_step,step,time,initial_h_rms,exact_radius,control_area_mean_radius,control_area_mean_radius_ratio,area_ratio,volume_ratio,registered_energy_ratio,normalized_surface_centroid_drift,minimum_oriented_face_alignment,minimum_triangle_quality,minimum_face_area_ratio,maximum_normalized_cache_residual
C,1,0.00040000000000000002,0,0,0.58464658336226838,1,0.99999999999999956,0.99999999999999956,1,1,1,0,0.99999999999999978,0.9546101150262426,1,1.973448800505901e-17
C,1,0.00040000000000000002,1,0.00040000000000000002,0.58464658336226838,0.99999839999871998,0.99999840000000351,0.99999840000000351,0.99999678717947049,0.99999519564396633,0.99999678717947049,6.0782054244994982e-17,0.99999999999985378,0.95461003669124,0.99999655237013496,1.9057944902344908e-17
C,1,0.00040000000000000002,2,0.00080000000000000004,0.58464658336226838,0.99999679999488,0.99999679999744062,0.99999679999744062,0.99999357435922731,0.99999039129559031,0.9999935743592272,5.3597443979225719e-17,0.9999999999994158,0.95460995835652152,0.99999310474223624,1.0418092215957481e-17
C,1,0.00040000000000000002,3,0.0012000000000000001,0.58464658336226838,0.99999519998847997,0.99999519999231146,0.99999519999231146,0.99999036153927012,0.99998558695487116,0.99999036153927012,3.6187981790969651e-17,0.99999999999868538,0.95460988002208713,0.99998965711630416,7.6329953034905659e-17
C,1,0.00040000000000000002,4,0.0016000000000000001,0.58464658336226838,0.99999359997951986,0.99999359998461568,0.99999359998461568,0.99998714871959937,0.99998078262181045,0.99998714871959937,5.6657100602617832e-17,0.99999999999766298,0.95460980168793719,0.99998620949233841,4.5932102472071851e-17
C,1,0.00040000000000000002,5,0.002,0.58464658336226838,0.9999919999679997,0.99999199997435428,0.99999199997435428,0.99998393590021484,0.99997597829640805,0.99998393590021484,6.0933543194119587e-17,0.99999999999634825,0.9546097233540709,0.99998276187033941,4.3226945961382878e-17
C,1,0.00040000000000000002,6,0.0024000000000000002,0.58464658336226838,0.99999039995391958,0.99999039996152717,0.99999039996152717,0.99998072308111607,0.99997117397866264,0.99998072308111607,3.3916227693877488e-17,0.99999999999474165,0.95460964502048884,0.99997931425030673,2.1316094171389541e-17
C,1,0.00040000000000000002,7,0.0028,0.58464658336226838,0.99998879993727929,0.99998879994613277,0.99998879994613277,0.9999775102623033,0.99996636966857622,0.99997751026230319,5.2847442953795986e-17,0.99999999999284273,0.95460956668719099,0.99997586663224025,6.0668214530383386e-18
C,1,0.00040000000000000002,8,0.0032000000000000002,0.58464658336226838,0.99998719991807894,0.99998719992817298,0.99998719992817298,0.99997429744377653,0.99996156536614655,0.99997429744377653,7.5069830931900393e-17,0.99999999999065181,0.95460948835417714,0.9999724190161402,3.3437127440257832e-17
C,1,0.00040000000000000002,9,0.0036000000000000003,0.58464658336226838,0.99998559989631852,0.99998559990764613,0.99998559990764613,0.99997108462553652,0.9999567610713751,0.99997108462553652,8.519530400642019e-17,0.9999999999881688,0.95460941002144739,0.9999689714020068,3.1271998344425856e-17
C,1,0.00040000000000000002,10,0.0040000000000000001,0.58464658336226838,0.99998399987199793,0.999983999884553,0.999983999884553,0.99996787180758184,0.99995195678426185,0.99996787180758184,4.4448346112473689e-17,0.99999999998539379,0.95460933168900186,0.99996552378983927,1.6676183989162745e-17
C,1,0.00040000000000000002,11,0.0044000000000000003,0.58464658336226838,0.99998239984511728,0.99998239985889426,0.99998239985889426,0.99996465898991405,0.99994715250480593,0.99996465898991405,5.3836622614484229e-17,0.99999999998232636,0.95460925335684033,0.99996207617963828,1.7243716366003639e-17
C,1,0.00040000000000000002,12,0.0048000000000000004,0.58464658336226838,0.99998079981567645,0.99998079983066879,0.99998079983066879,0.99996144617253202,0.99994234823300854,0.99996144617253191,5.4069640508073255e-17,0.99999999997896749,0.95460917502496245,0.99995862857140372,1.7343604586534857e-17
C,1,0.00040000000000000002,13,0.0052000000000000006,0.58464658336226838,0.99997919978367555,0.99997919979987659,0.99997919979987659,0.99995823335543566,0.9999375439688688,0.99995823335543566,6.2085935911903676e-17,0.99999999997531619,0.95460909669336935,0.99995518096513503,4.2416268081580973e-17
C,1,0.00040000000000000002,14,0.0055999999999999999,0.58464658336226838,0.99997759974911438,0.99997759976651879,0.99997759976651879,0.99995502053862606,0.99993273971238772,0.99995502053862606,6.3618750188175499e-17,0.9999999999713729,0.9546090183620598,0.99995173336083298,3.7986974068960652e-17
C,1,0.00040000000000000002,15,0.0060000000000000001,0.58464658336226838,0.99997599971199302,0.99997599973059426,0.99997599973059426,0.9999518077221019,0.99992793546356318,0.9999518077221019,6.4297901725312029e-17,0.99999999996713773,0.95460894003103469,0.99994828575849692,5.260613796306727e-18
C,1,0.00040000000000000002,16,0.0064000000000000003,0.58464658336226838,0.99997439967231161,0.99997439969210367,0.99997439969210367,0.99994859490586385,0.99992313122239751,0.99994859490586385,1.0629769591875067e-16,0.99999999996261035,0.95460886170029358,0.99994483815812718,2.4822580520733607e-17
C,1,0.00040000000000000002,17,0.0068000000000000005,0.58464658336226838,0.99997279963006991,0.99997279965104635,0.99997279965104635,0.99994538208991257,0.99991832698888983,0.99994538208991246,7.2932221453576061e-17,0.99999999995779087,0.95460878336983657,0.99994139055972342,1.1237595960513735e-17
C,1,0.00040000000000000002,18,0.0072000000000000007,0.58464658336226838,0.99997119958526803,0.99997119960742264,0.99997119960742264,0.9999421692742464,0.9999135227630398,0.9999421692742464,4.7636782594330627e-17,0.99999999995267974,0.95460870503966344,0.99993794296328598,5.6502942407335622e-18
C,1,0.00040000000000000002,19,0.0076,0.58464658336226838,0.99996959953790598,0.99996959956123288,0.99996959956123288,0.99993895645886721,0.99990871854484809,0.99993895645886721,1.1866773248438551e-16,0.99999999994727651,0.95460862670977453,0.9999344953688144,2.4988507011366537e-17
C,1,0.00040000000000000002,20,0.0080000000000000002,0.58464658336226838,0.99996799948798365,0.99996799951247639,0.99996799951247639,0.99993574364377336,0.99990391433431469,0.99993574364377336,5.8648895234945103e-17,0.99999999994158106,0.95460854838016962,0.99993104777630915,4.685958878376184e-17
C,1,0.00040000000000000002,21,0.0084000000000000012,0.58464658336226838,0.99996639943550103,0.99996639946115295,0.99996639946115295,0.99993253082896527,0.99989911013143939,0.99993253082896527,4.6875300141575682e-17,0.99999999993559385,0.9546084700508487,0.99992760018576998,4.1882938475848911e-17
C,1,0.00040000000000000002,22,0.0088000000000000005,0.58464658336226838,0.99996479938045812,0.99996479940726424,0.99996479940726424,0.9999293180144444,0.99989430593622186,0.9999293180144444,1.5161269381566142e-16,0.99999999992931476,0.95460839172181178,0.99992415259719702,3.3490391776293046e-17
C,1,0.00040000000000000002,23,0.0091999999999999998,0.58464658336226838,0.99996319932285505,0.99996319935080846,0.99996319935080846,0.99992610520020819,0.99988950174866242,0.99992610520020819,7.0506170886006966e-17,0.99999999992274324,0.95460831339305874,0.99992070501059038,1.5942984337027492e-17
C,1,0.00040000000000000002,24,0.0096000000000000009,0.58464658336226838,0.99996159926269168,0.99996159929178652,0.99996159929178652,0.9999228923862592,0.99988469756876042,0.99992289238625909,5.7606270254574863e-17,0.9999999999158804,0.95460823506459003,0.99991725742594939,3.7828011505057926e-17
C,1,0.00040000000000000002,25,0.01,0.58464658336226838,0.99995999919996803,0.99995999923019729,0.99995999923019729,0.99991967957259531,0.99987989339651762,0.99991967957259531,7.8643505079912119e-17,0.99999999990872546,0.95460815673640553,0.99991380984327483,4.4909162672650574e-17
C,1,0.00040000000000000002,26,0.010400000000000001,0.58464658336226838,0.99995839913468398,0.99995839916604246,0.99995839916604246,0.99991646675921797,0.99987508923193258,0.99991646675921797,7.107540782709754e-17,0.9999999999012783,0.95460807840850459,0.9999103622625658,2.4009750972543047e-17
