family,source_level,time_step,step,time,initial_h_rms,exact_radius,control_area_mean_radius,control_area_mean_radius_ratio,area_ratio,volume_ratio,registered_energy_ratio,normalized_surface_centroid_drift,minimum_oriented_face_alignment,minimum_triangle_quality,minimum_face_area_ratio,maximum_normalized_cache_residual
C,1,5.0000000000000002e-05,0,0,0.58464658336226838,1,0.99999999999999956,0.99999999999999956,1,1,1,0,0.99999999999999978,0.9546101150262426,1,1.973448800505901e-17
C,1,5.0000000000000002e-05,1,5.0000000000000002e-05,0.58464658336226838,0.99999979999998001,0.99999979999999999,0.99999979999999999,0.99999959839714314,0.99999939945465544,0.99999959839714303,7.5749980033362002e-17,0.99999999999999756,0.95461010523438083,0.99999956904592668,1.0933265287292992e-17
C,1,5.0000000000000002e-05,2,0.0001,0.58464658336226838,0.99999959999991994,0.99999959999996002,0.99999959999996002,0.99999919679429117,0.99999879890943011,0.99999919679429106,6.0216463542624643e-17,0.9999999999999909,0.95461009544252329,0.99999913809188423,2.9787271317440615e-18
C,1,5.0000000000000002e-05,3,0.00015000000000000001,0.58464658336226838,0.99999939999982002,0.99999939999987975,0.99999939999987975,0.9999987951914433,0.99999819836432435,0.99999879519144319,5.5398654692907407e-17,0.99999999999997935,0.95461008565067063,0.99999870713787242,1.2828746012693673e-17
C,1,5.0000000000000002e-05,4,0.00020000000000000001,0.58464658336226838,0.99999919999968001,0.99999919999975928,0.99999919999975928,0.99999839358860032,0.99999759781933839,0.99999839358860032,9.8878189644025306e-17,0.99999999999996347,0.95461007585882185,0.99999827618389125,2.0904064896281135e-17
C,1,5.0000000000000002e-05,5,0.00025000000000000001,0.58464658336226838,0.99999899999950004,0.9999989999995994,0.9999989999995994,0.99999799198576156,0.99999699727447178,0.99999799198576156,4.7014304407335877e-17,0.99999999999994305,0.95461006606697796,0.99999784522994095,1.6855671524121474e-17
C,1,5.0000000000000002e-05,6,0.00030000000000000003,0.58464658336226838,0.99999879999927999,0.99999879999939845,0.99999879999939845,0.99999759038292746,0.99999639672972451,0.99999759038292746,1.2899916464997093e-16,0.99999999999991773,0.95461005627513862,0.9999974142760214,3.8134465907624366e-18
C,1,5.0000000000000002e-05,7,0.00035,0.58464658336226838,0.99999859999901997,0.99999859999915841,0.99999859999915841,0.99999718878009791,0.99999579618509826,0.9999971887800978,7.3588349531466806e-17,0.99999999999988831,0.95461004648330339,0.99999698332213249,2.7220439579981225e-17
C,1,5.0000000000000002e-05,8,0.00040000000000000002,0.58464658336226838,0.99999839999871998,0.99999839999887785,0.99999839999887785,0.99999678717727292,0.99999519564059025,0.99999678717727281,1.3463478992639581e-16,0.99999999999985401,0.9546100366914726,0.99999655236827423,1.282877177308022e-17
C,1,5.0000000000000002e-05,9,0.00045000000000000004,0.58464658336226838,0.99999819999838002,0.99999819999855721,0.99999819999855721,0.9999963855744517,0.9999945950962027,0.99999638557445159,4.7333819766917727e-17,0.99999999999981515,0.95461002689964636,0.99999612141444705,2.4850068918144145e-17
C,1,5.0000000000000002e-05,10,0.00050000000000000001,0.58464658336226838,0.99999799999799999,0.99999799999819583,0.99999799999819583,0.99999598397163569,0.99999399455193405,0.99999598397163569,7.6492279097364886e-17,0.99999999999977185,0.95461001710782434,0.99999569046065018,2.5323611990562577e-17
C,1,5.0000000000000002e-05,11,0.00055000000000000003,0.58464658336226838,0.99999779999757998,0.99999779999779492,0.99999779999779492,0.99999558236882369,0.99999339400778575,0.99999558236882358,8.3331036406794105e-17,0.99999999999972378,0.95461000731600698,0.99999525950688428,8.9135482792460685e-18
C,1,5.0000000000000002e-05,12,0.00060000000000000006,0.58464658336226838,0.99999759999712001,0.99999759999735427,0.99999759999735427,0.99999518076601668,0.99999279346375658,0.99999518076601657,9.7176511104004965e-17,0.99999999999967149,0.95460999752419418,0.99999482855314903,2.4206489310228372e-17
C,1,5.0000000000000002e-05,13,0.00065000000000000008,0.58464658336226838,0.99999739999661996,0.9999973999968732,0.9999973999968732,0.999994779163213,0.99999219291984787,0.999994779163213,7.5909055829411506e-17,0.9999999999996142,0.95460998773238592,0.99999439759944464,3.533946523144513e-17
C,1,5.0000000000000002e-05,14,0.00069999999999999999,0.58464658336226838,0.99999719999607994,0.99999719999635184,0.99999719999635184,0.99999437756041465,0.99999159237605817,0.99999437756041465,1.2773099141782429e-16,0.99999999999955269,0.95460997794058156,0.99999396664577089,2.4942611926254391e-17
C,1,5.0000000000000002e-05,15,0.00075000000000000002,0.58464658336226838,0.99999699999549996,0.99999699999579073,0.99999699999579073,0.99999397595762096,0.99999099183238838,0.99999397595762096,9.1184436279504864e-17,0.99999999999948641,0.95460996814878207,0.9999935356921279,2.6169298962901259e-17
C,1,5.0000000000000002e-05,16,0.00080000000000000004,0.58464658336226838,0.99999679999488,0.99999679999518876,0.99999679999518876,0.99999357435483194,0.99999039128883804,0.99999357435483194,9.5089464293054355e-17,0.99999999999941569,0.9546099583569867,0.99999310473851555,1.9215551290132415e-17
C,1,5.0000000000000002e-05,17,0.00085000000000000006,0.58464658336226838,0.99999659999421997,0.99999659999454782,0.99999659999454782,0.99999317275204691,0.9999897907454075,0.99999317275204691,1.1676115484963713e-16,0.99999999999934053,0.95460994856519621,0.99999267378493417,1.8385443425629226e-17
C,1,5.0000000000000002e-05,18,0.00090000000000000008,0.58464658336226838,0.99999639999351997,0.99999639999386558,0.99999639999386558,0.99999277114926599,0.99998919020209698,0.99999277114926588,5.0254439825717957e-17,0.99999999999926048,0.95460993877340961,0.99999224283138322,1.5007903848595097e-17
C,1,5.0000000000000002e-05,19,0.00095,0.58464658336226838,0.99999619999278,0.99999619999314426,0.99999619999314426,0.99999236954648985,0.99998858965890525,0.99999236954648985,2.1515505328968955e-17,0.9999999999991761,0.95460992898162789,0.9999918118778629,4.1055015768745771e-17
C,1,5.0000000000000002e-05,20,0.001,0.58464658336226838,0.99999599999199995,0.99999599999238209,0.99999599999238209,0.99999196794371858,0.99998798911583364,0.99999196794371858,9.2975365775074962e-17,0.99999999999908706,0.95460991918985028,0.99999138092437356,2.1914800118557776e-17
C,1,5.0000000000000002e-05,21,0.0010500000000000002,0.58464658336226838,0.99999579999117993,0.99999579999158095,0.99999579999158095,0.99999156634095165,0.99998738857288172,0.99999156634095165,6.6345429316760968e-17,0.99999999999899336,0.95460990939807744,0.99999094997091498,3.5971269973099271e-17
C,1,5.0000000000000002e-05,22,0.0011000000000000001,0.58464658336226838,0.99999559999031995,0.99999559999073906,0.99999559999073906,0.99999116473818883,0.9999867880300497,0.99999116473818883,8.9177935014619827e-17,0.99999999999889522,0.95460989960630893,0.99999051901748681,1.4600434036701091e-17
C,1,5.0000000000000002e-05,23,0.00115,0.58464658336226838,0.99999539998941989,0.99999539998985632,0.99999539998985632,0.99999076313543067,0.99998618748733681,0.99999076313543056,7.0951232660316059e-17,0.99999999999879263,0.95460988981454487,0.99999008806408962,2.3356452077595929e-17
C,1,5.0000000000000002e-05,24,0.0012000000000000001,0.58464658336226838,0.99999519998847997,0.99999519998893416,0.99999519998893416,0.99999036153267695,0.99998558694474382,0.99999036153267695,6.6580333198462638e-17,0.99999999999868538,0.95460988002278491,0.99998965711072307,3.3207733906608842e-17
C,1,5.0000000000000002e-05,25,0.00125,0.58464658336226838,0.99999499998749997,0.99999499998797237,0.99999499998797237,0.9999899599299279,0.99998498640227007,0.9999899599299279,1.3282579998971054e-16,0.99999999999857347,0.95460987023102994,0.99998922615738761,1.080256784989826e-17
C,1,5.0000000000000002e-05,26,0.0013000000000000002,0.58464658336226838,0.99999479998648,0.99999479998696972,0.99999479998696972,0.99998955832718284,0.99998438585991667,0.99998955832718284,9.6309364492459328e-17,0.9999999999984569,0.95460986043927898,0.99998879520408235,2.1937222699265491e-17
