family,source_level,time_step,step,time,initial_h_rms,exact_radius,control_area_mean_radius,control_area_mean_radius_ratio,area_ratio,volume_ratio,registered_energy_ratio,normalized_surface_centroid_drift,minimum_oriented_face_alignment,minimum_triangle_quality,minimum_face_area_ratio,maximum_normalized_cache_residual
C,4,0.00020000000000000001,38,0.0076,0.075875218725294305,0.99996959953790598,0.99996959955004994,0.99996959955004994,0.99993919493269712,0.9999088009106486,0.99993919493269712,2.5865845768424968e-16,0.99999999594771716,0.93750323816311087,0.99993895079451345,1.2505821259033689e-17
C,4,0.00020000000000000001,39,0.0078000000000000005,0.075875218725294305,0.99996879951326478,0.99996879952572837,0.99996879952572837,0.9999375948012369,0.99990640097204686,0.99993759480123678,1.1313334064140596e-15,0.99999999573404064,0.93750323296400961,0.99993734422354863,1.9925307893612831e-17
C,4,0.00020000000000000001,40,0.0080000000000000002,0.075875218725294305,0.99996799948798365,0.99996799950076198,0.99996799950076198,0.99993599466987793,0.99990400103536103,0.99993599466987781,1.3877016916311495e-15,0.99999999551500007,0.93750322776029738,0.99993573765192223,3.5473707354905126e-17
C,4,0.00020000000000000001,41,0.0082000000000000007,0.075875218725294305,0.99996719946206236,0.99996719947516322,0.99996719947516322,0.99993439453861133,0.99990160110059989,0.99993439453861133,4.2888005045014284e-16,0.99999999529060446,0.93750322255197649,0.99993413107963558,3.3188459495454312e-17
C,4,0.00020000000000000001,42,0.0084000000000000012,0.075875218725294305,0.99996639943550103,0.9999663994489183,0.9999663994489183,0.99993279440743377,0.99989920116775477,0.99993279440743366,5.1134468885482649e-16,0.99999999506086323,0.93750321733904951,0.99993252450668824,1.334709135516062e-18
C,4,0.00020000000000000001,43,0.0086,0.075875218725294305,0.99996559940829965,0.99996559942204,0.99996559942204,0.99993119427636723,0.99989680123682811,0.99993119427636723,8.8399719705365577e-16,0.99999999482578572,0.93750321212151899,0.99993091793308109,5.268910371405304e-18
C,4,0.00020000000000000001,44,0.0088000000000000005,0.075875218725294305,0.99996479938045812,0.99996479939451433,0.99996479939451433,0.99992959414539195,0.99989440130782425,0.99992959414539184,9.1295416890683069e-16,0.99999999458538069,0.93750320689938738,0.99992931135881424,6.6719168464603552e-17
C,4,0.00020000000000000001,45,0.0090000000000000011,0.075875218725294305,0.99996399935197666,0.99996399936635139,0.99996399936635139,0.9999279940145015,0.99989200138073608,0.9999279940145015,4.6903904864615425e-16,0.99999999433965769,0.93750320167265777,0.99992770478388926,2.8577612789077819e-17
C,4,0.00020000000000000001,46,0.0091999999999999998,0.075875218725294305,0.99996319932285505,0.9999631993375504,0.9999631993375504,0.99992639388371241,0.99988960145557459,0.99992639388371241,4.8075109452947659e-16,0.9999999940886255,0.93750319644133218,0.99992609820830347,3.5467757173376385e-17
C,4,0.00020000000000000001,47,0.0094000000000000004,0.075875218725294305,0.99996239929309338,0.99996239930810848,0.99996239930810848,0.9999247937530199,0.99988720153232791,0.9999247937530199,9.0942252370897887e-16,0.99999999383229377,0.93750319120541348,0.99992449163205999,3.3658495121295124e-17
C,4,0.00020000000000000001,48,0.0096000000000000009,0.075875218725294305,0.99996159926269168,0.99996159927802519,0.99996159927802519,0.99992319362242565,0.99988480161100102,0.99992319362242554,3.4616220215955627e-16,0.99999999357067126,0.93750318596490356,0.99992288505515725,2.4914814056070275e-17
C,4,0.00020000000000000001,49,0.0097999999999999997,0.075875218725294305,0.99996079923164982,0.99996079924730252,0.99996079924730252,0.99992159349191778,0.99988240169159304,0.99992159349191756,5.0433001741682009e-16,0.99999999330376732,0.93750318071980565,0.99992127847759527,2.319692608501166e-17
C,4,0.00020000000000000001,50,0.01,0.075875218725294305,0.99995999919996803,0.99995999921593959,0.99995999921593959,0.99991999336151016,0.99988000177410974,0.99991999336151016,4.424385939556485e-16,0.99999999303159104,0.93750317547012219,0.99991967189937536,4.4604836088866755e-18
C,4,0.00020000000000000001,51,0.010200000000000001,0.075875218725294305,0.99995919916764608,0.99995919918393605,0.99995919918393605,0.99991839323119602,0.99987760185853991,0.99991839323119602,5.6768955629855857e-16,0.99999999275415141,0.9375031702158555,0.99991806532049754,2.6959338136907298e-17
C,4,0.00020000000000000001,52,0.010400000000000001,0.075875218725294305,0.99995839913468398,0.99995839915129348,0.99995839915129348,0.99991679310098158,0.99987520194488999,0.99991679310098169,4.507150133729214e-16,0.99999999247145788,0.93750316495700803,0.99991645874096102,4.8150651337145301e-17
C,4,0.00020000000000000001,53,0.0106,0.075875218725294305,0.99995759910108184,0.9999575991180073,0.9999575991180073,0.99991519297085674,0.99987280203316298,0.99991519297085663,2.5228890291123625e-16,0.9999999921835192,0.93750315969358211,0.99991485216076748,2.8541738644380965e-17
C,4,0.00020000000000000001,54,0.010800000000000001,0.075875218725294305,0.99995679906683965,0.99995679908408364,0.99995679908408364,0.99991359284082593,0.99987040212335387,0.99991359284082582,3.895715351369473e-16,0.9999999918903445,0.93750315442558141,0.9999132455799159,1.8179616654412839e-17
C,4,0.00020000000000000001,55,0.011000000000000001,0.075875218725294305,0.99995599903195742,0.99995599904951882,0.99995599904951882,0.99991199271089259,0.99986800221546102,0.99991199271089248,4.3898991484327318e-16,0.99999999159194286,0.93750314915300725,0.99991163899840529,2.6621262912809219e-17
C,4,0.00020000000000000001,56,0.0112,0.075875218725294305,0.99995519899643504,0.99995519901431884,0.99995519901431884,0.99991039258105041,0.99986560230949628,0.9999103925810503,2.724238637877459e-16,0.9999999912883234,0.93750314387586264,0.99991003241623821,2.5636513416310895e-17
C,4,0.00020000000000000001,57,0.0114,0.075875218725294305,0.99995439896027261,0.99995439897847005,0.99995439897847005,0.99990879245130704,0.99986320240544491,0.99990879245130704,2.7072913038646978e-16,0.99999999097949499,0.93750313859415024,0.99990842583341444,1.2710904448752188e-17
C,4,0.00020000000000000001,58,0.011600000000000001,0.075875218725294305,0.99995359892347002,0.99995359894199098,0.99995359894199098,0.9999071923216547,0.9998608025033171,0.99990719232165459,5.6318434926435813e-16,0.99999999066546685,0.93750313330787205,0.99990681924993263,4.148830173457778e-17
C,4,0.00020000000000000001,59,0.0118,0.075875218725294305,0.99995279888602739,0.99995279890486499,0.99995279890486499,0.99990559219210029,0.99985840260310743,0.99990559219210029,1.5553152227666569e-16,0.99999999034624809,0.93750312801703095,0.99990521266579524,1.0923396760634721e-17
C,4,0.00020000000000000001,60,0.012,0.075875218725294305,0.99995199884794472,0.99995199886710251,0.99995199886710251,0.99990399206263603,0.9998560027048139,0.99990399206263603,5.3501420858263529e-16,0.99999999002184736,0.93750312272162939,0.99990360608100126,1.0163254369945621e-17
C,4,0.00020000000000000001,61,0.012200000000000001,0.075875218725294305,0.9999511988092219,0.9999511988286951,0.9999511988286951,0.99990239193326591,0.9998536028084446,0.9999023919332658,7.7467079832270568e-16,0.99999998969227366,0.93750311742167014,0.99990199949554937,3.1272291680324531e-17
C,4,0.00020000000000000001,62,0.012400000000000001,0.075875218725294305,0.99995039876985903,0.99995039878965031,0.99995039878965031,0.99990079180399394,0.99985120291399321,0.99990079180399394,6.4517013479794034e-16,0.99999998935753642,0.93750311211715565,0.99990039290944133,2.663239240475288e-17
C,4,0.00020000000000000001,63,0.0126,0.075875218725294305,0.999949598729856,0.99994959874996792,0.99994959874996792,0.99989919167481223,0.99984880302146117,0.999899191674812,7.4801330032461192e-16,0.9999999890176442,0.93750310680808802,0.99989878632267937,2.0297447716137012e-17
C,4,0.00020000000000000001,64,0.012800000000000001,0.075875218725294305,0.99994879868921294,0.99994879870964148,0.99994879870964148,0.99989759154572444,0.99984640313085205,0.99989759154572433,7.5943494936327772e-16,0.9999999886726062,0.93750310149447025,0.99989717973526138,1.959339985780514e-17
C,4,0.00020000000000000001,65,0.013000000000000001,0.075875218725294305,0.99994799864792971,0.99994799866868256,0.99994799866868256,0.99989599141673224,0.99984400324215794,0.99989599141673224,7.7661847373254504e-16,0.99999998832243131,0.93750309617630467,0.99989557314718658,1.7181295034189522e-17
C,4,0.00020000000000000001,66,0.0132,0.075875218725294305,0.99994719860600634,0.99994719862707204,0.99994719862707204,0.99989439128782931,0.99984160335538697,0.99989439128782931,2.6653341508872475e-16,0.99999998796712797,0.93750309085359362,0.99989396655845586,1.973820567922364e-17
C,4,0.00020000000000000001,67,0.0134,0.075875218725294305,0.99994639856344303,0.99994639858482937,0.99994639858482937,0.9998927911590243,0.99983920347053035,0.99989279115902419,1.024220811471999e-15,0.99999998760670572,0.93750308552633954,0.999892359969069,1.6729926011544399e-17
C,4,0.00020000000000000001,68,0.013600000000000001,0.075875218725294305,0.99994559852023945,0.9999455985419452,0.9999455985419452,0.9998911910303121,0.99983680358759808,0.9998911910303121,3.8128241131011023e-16,0.99999998724117312,0.93750308019454553,0.99989075337902711,1.8811164122694504e-17
C,4,0.00020000000000000001,69,0.013800000000000002,0.075875218725294305,0.99994479847639595,0.99994479849841633,0.99994479849841633,0.9998895909016966,0.99983440370658627,0.9998895909016966,4.5322032232483623e-16,0.99999998687053915,0.93750307485821349,0.99988914678833185,4.4534123319665162e-17
C,4,0.00020000000000000001,70,0.014,0.075875218725294305,0.99994399843191217,0.99994399845425086,0.99994399845425086,0.99988799077316715,0.99983200382749438,0.99988799077316703,6.5554848949694996e-16,0.99999998649481314,0.93750306951734652,0.9998875401969799,6.0281783508797263e-17
C,4,0.00020000000000000001,71,0.014200000000000001,0.075875218725294305,0.99994319838678836,0.99994319840944612,0.99994319840944612,0.99988639064473461,0.99982960395031661,0.99988639064473461,4.2730838409756115e-16,0.99999998611400298,0.93750306417194706,0.99988593360497391,2.3197940648454777e-17
C,4,0.00020000000000000001,72,0.014400000000000001,0.075875218725294305,0.9999423983410245,0.99994239836400145,0.99994239836400145,0.99988479051639523,0.99982720407506431,0.99988479051639512,9.332675136332572e-16,0.99999998572811843,0.93750305882201712,0.99988432701231345,1.8113934562523334e-17
C,4,0.00020000000000000001,73,0.0146,0.075875218725294305,0.99994159829462037,0.99994159831791718,0.99994159831791718,0.99988319038814788,0.99982480420172837,0.99988319038814777,6.2744152156397829e-16,0.99999998533716794,0.93750305346755947,0.99988272041899895,8.2514576359641249e-17
C,4,0.00020000000000000001,74,0.014800000000000001,0.075875218725294305,0.99994079824757631,0.99994079827118809,0.99994079827118809,0.99988159025999745,0.99982240433031011,0.99988159025999734,4.226146711408446e-16,0.99999998494116027,0.9375030481085761,0.99988111382502987,1.6994214714812089e-17
C,4,0.00020000000000000001,75,0.015000000000000001,0.075875218725294305,0.99993999819989199,0.99993999822382251,0.99993999822382251,0.99987999013193407,0.99982000446081631,0.99987999013193407,5.2688364954264875e-16,0.99999998454010441,0.93750304274507046,0.99987950723040719,4.9575232032165707e-18
C,4,0.00020000000000000001,76,0.0152,0.075875218725294305,0.99993919815156762,0.999939198175817,0.999939198175817,0.99987839000396694,0.99981760459324065,0.99987839000396694,4.4931959249801803e-16,0.99999998413400903,0.93750303737704455,0.9998779006351316,2.9883427389029227e-17
C,4,0.00020000000000000001,77,0.0154,0.075875218725294305,0.9999383981026031,0.99993839812717233,0.99993839812717233,0.99987678987609052,0.99981520472758678,0.99987678987609041,6.7199171457939592e-16,0.99999998372288301,0.93750303200450091,0.99987629403920042,8.8772928772808796e-18
C,4,0.00020000000000000001,78,0.015600000000000001,0.075875218725294305,0.99993759805299853,0.99993759807788229,0.99993759807788229,0.99987518974830725,0.99981280486384749,0.99987518974830725,4.9370360864719235e-16,0.99999998330673501,0.93750302662744234,0.99987468744261732,1.7963772830661681e-17
C,4,0.00020000000000000001,79,0.015800000000000002,0.075875218725294305,0.99993679800275381,0.99993679802795787,0.99993679802795787,0.99987358962061967,0.99981040500203266,0.99987358962061967,7.1977611171592417e-16,0.99999998288557401,0.93750302124587093,0.99987308084537996,7.9392161861541145e-17
C,4,0.00020000000000000001,80,0.016,0.075875218725294305,0.99993599795186894,0.99993599797739019,0.99993599797739019,0.99987198949302059,0.9998080051421363,0.99987198949302059,9.954880992049614e-16,0.9999999824594088,0.93750301585978946,0.99987147424749045,2.1327601585989252e-17
C,4,0.00020000000000000001,81,0.016199999999999999,0.075875218725294305,0.99993519790034402,0.99993519792618224,0.99993519792618224,0.99987038936551809,0.99980560528415985,0.99987038936551798,5.9665997892323654e-16,0.99999998202824769,0.93750301046919959,0.99986986764894692,3.7542971635947089e-17
C,4,0.00020000000000000001,82,0.016400000000000001,0.075875218725294305,0.99993439784817884,0.99993439787433558,0.99993439787433558,0.99986878923810452,0.99980320542810242,0.99986878923810441,5.2461676433248989e-16,0.99999998159210002,0.93750300507410511,0.99986826104975168,2.8345229299356606e-17
C,4,0.00020000000000000001,83,0.0166,0.075875218725294305,0.99993359779537361,0.99993359782184821,0.99993359782184821,0.99986718911078565,0.99980080557396378,0.99986718911078565,4.8559431321416601e-16,0.9999999811509741,0.93750299967450756,0.99986665444990352,8.5990563572699003e-17
C,4,0.00020000000000000001,84,0.016800000000000002,0.075875218725294305,0.99993279774192823,0.99993279776872079,0.99993279776872079,0.99986558898355649,0.99979840572174539,0.99986558898355649,8.1137349057499053e-16,0.99999998070487839,0.93750299427040984,0.99986504784940322,3.5660698390527487e-17
C,4,0.00020000000000000001,85,0.017000000000000001,0.075875218725294305,0.9999319976878428,0.99993199771495034,0.99993199771495034,0.99986398885642336,0.99979600587144646,0.99986398885642325,5.4827327341236776e-16,0.99999998025382231,0.93750298886181394,0.99986344124825155,2.1889468519015352e-17
C,4,0.00020000000000000001,86,0.0172,0.075875218725294305,0.99993119763311722,0.99993119766054384,0.99993119766054384,0.99986238872937427,0.99979360602306966,0.99986238872937427,5.069110351561208e-16,0.9999999797978143,0.93750298344872329,0.99986183464644718,2.0008655889046469e-18
C,4,0.00020000000000000001,87,0.017400000000000002,0.075875218725294305,0.99993039757775137,0.9999303976054994,0.9999303976054994,0.999860788602423,0.99979120617660844,0.99986078860242289,3.9472300995738414e-16,0.99999997933686247,0.93750297803113958,0.99986022804399077,3.9606690910150003e-17
C,4,0.00020000000000000001,88,0.017600000000000001,0.075875218725294305,0.99992959752174548,0.99992959754981214,0.99992959754981214,0.99985918847556043,0.99978880633206968,0.99985918847556032,1.2883634324627702e-15,0.99999997887097591,0.93750297260906568,0.99985862144088367,9.9596231238942429e-18
C,4,0.00020000000000000001,89,0.0178,0.075875218725294305,0.99992879746509955,0.99992879749348218,0.99992879749348218,0.99985758834879779,0.99978640648945349,0.99985758834879779,6.5734476324912044e-16,0.99999997840016341,0.93750296718250392,0.99985701483712497,2.5025545713413796e-17
C,4,0.00020000000000000001,90,0.018000000000000002,0.075875218725294305,0.99992799740781335,0.9999279974365145,0.9999279974365145,0.99985598822211774,0.99978400664875222,0.99985598822211774,8.1323007027260784e-16,0.99999997792443363,0.93750296175145664,0.99985540823271535,3.8707852724452119e-17
C,4,0.00020000000000000001,91,0.018200000000000001,0.075875218725294305,0.99992719734988711,0.99992719737890523,0.99992719737890523,0.9998543880955304,0.9997816068099713,0.99985438809553029,3.8737453475193741e-16,0.99999997744379487,0.93750295631592673,0.99985380162765469,6.1946053500175217e-17
C,4,0.00020000000000000001,92,0.0184,0.075875218725294305,0.9999263972913206,0.99992639732065602,0.99992639732065602,0.9998527879690382,0.99977920697311318,0.9998527879690382,8.8206676263939472e-16,0.9999999769582556,0.9375029508759164,0.99985219502194167,7.1009702558799287e-17
C,4,0.00020000000000000001,93,0.018600000000000002,0.075875218725294305,0.99992559723211405,0.99992559726176689,0.99992559726176689,0.99985118784263438,0.99977680713817274,0.99985118784263427,1.2695891836736674e-15,0.99999997646782524,0.93750294543142887,0.99985058841557939,1.4521809168165102e-17
C,4,0.00020000000000000001,94,0.018800000000000001,0.075875218725294305,0.99992479717226734,0.99992479720223626,0.99992479720223626,0.99984958771632448,0.99977440730515188,0.99984958771632437,4.5496109312986875e-16,0.99999997597251178,0.93750293998246526,0.99984898180856541,2.0565001292402889e-17
C,4,0.00020000000000000001,95,0.019,0.075875218725294305,0.99992399711178048,0.99992399714207036,0.99992399714207036,0.99984798759010352,0.99977200747404649,0.9998479875901034,2.8190367159184255e-16,0.99999997547232344,0.93750293452902866,0.99984737520090128,3.539509147541912e-17
C,4,0.00020000000000000001,96,0.019200000000000002,0.075875218725294305,0.99992319705065347,0.99992319708126054,0.99992319708126054,0.99984638746397536,0.99976960764487044,0.99984638746397525,5.821945014293621e-16,0.99999997496726967,0.9375029290711222,0.99984576859258723,1.6726534359862518e-17
C,4,0.00020000000000000001,97,0.019400000000000001,0.075875218725294305,0.9999223969888863,0.99992239701981311,0.99992239701981311,0.99984478733793658,0.99976720781760764,0.99984478733793647,6.4148500345235914e-16,0.99999997445735855,0.93750292360874732,0.99984416198362303,7.0864696280670973e-17
C,4,0.00020000000000000001,98,0.019599999999999999,0.075875218725294305,0.99992159692647908,0.99992159695772354,0.99992159695772354,0.99984318721198817,0.99976480799226741,0.99984318721198817,1.2103186239954767e-15,0.99999997394259832,0.93750291814190756,0.99984255537400968,4.4955610648047608e-18
