family,source_level,time_step,step,time,initial_h_rms,exact_radius,control_area_mean_radius,control_area_mean_radius_ratio,area_ratio,volume_ratio,registered_energy_ratio,normalized_surface_centroid_drift,minimum_oriented_face_alignment,minimum_triangle_quality,minimum_face_area_ratio,maximum_normalized_cache_residual
C,4,0.00040000000000000002,0,0,0.075875218725294305,1,0.99999999999999989,0.99999999999999989,1,1,1,0,0.99999999999999978,0.93750343228680921,1,1.8268620098632432e-17
C,4,0.00040000000000000002,1,0.00040000000000000002,0.075875218725294305,0.99999839999871998,0.99999840000000195,0.99999840000000195,0.9999967997310043,0.99999519998074471,0.9999967997310043,7.7279212890108944e-16,0.99999999998853728,0.937503422242846,0.99999678690983107,6.4322729792642024e-17
C,4,0.00040000000000000002,2,0.00080000000000000004,0.075875218725294305,0.99999679999488,0.99999679999743807,0.99999679999743807,0.99999359946239685,0.99999039996917016,0.99999359946239685,5.6378094564684858e-16,0.99999999995420186,0.93750341218004674,0.99999357381699094,1.9228307874665222e-17
C,4,0.00040000000000000002,3,0.0012000000000000001,0.075875218725294305,0.99999519998847997,0.99999519999232211,0.99999519999232211,0.99999039919419164,0.99998559996527103,0.99999039919419141,7.2914145570432705e-16,0.99999999989707067,0.93750340209843241,0.99999036072148328,1.4377833568069568e-17
C,4,0.00040000000000000002,4,0.0016000000000000001,0.075875218725294305,0.99999359997951986,0.9999935999846431,0.9999935999846431,0.99998719892637788,0.99998079996904732,0.99998719892637788,5.193962543808924e-16,0.99999999981722187,0.93750339199802457,0.99998714762330798,9.1937274326336225e-18
C,4,0.00040000000000000002,5,0.002,0.075875218725294305,0.9999919999679997,0.99999199997439958,0.99999199997439958,0.99998399865895859,0.99997599998050746,0.99998399865895848,5.2361143294036649e-16,0.99999999971473241,0.93750338187884197,0.99998393452246559,1.8962632516933246e-17
C,4,0.00040000000000000002,6,0.0024000000000000002,0.075875218725294305,0.99999039995391958,0.99999039996159622,0.99999039996159622,0.9999807983919301,0.9999711999996399,0.99998079839192999,5.0867576454145487e-16,0.99999999958967967,0.93750337174090759,0.99998072141895888,1.259313122273327e-19
C,4,0.00040000000000000002,7,0.0028,0.075875218725294305,0.99998879993727929,0.99998879994624101,0.99998879994624101,0.99997759812529652,0.99996640002645198,0.99997759812529641,6.8937483604083325e-16,0.99999999944214046,0.93750336158424097,0.99997750831278931,8.1911110240489535e-18
C,4,0.00040000000000000002,8,0.0032000000000000002,0.075875218725294305,0.99998719991807894,0.9999871999283152,0.9999871999283152,0.99997439785906272,0.99996160006094692,0.99997439785906272,6.6031967996024615e-16,0.9999999992721913,0.93750335140886276,0.99997429520395897,4.1835091460079922e-17
C,4,0.00040000000000000002,9,0.0036000000000000003,0.075875218725294305,0.99998559989631852,0.99998559990783742,0.99998559990783742,0.99997119759320985,0.99995680010311616,0.99997119759320985,5.172484277243803e-16,0.99999999907990933,0.93750334121479395,0.99997108209246821,2.2874061015439453e-17
