run,source_level,time_step,step,time,initial_h_rms,exact_radius,control_area_mean_radius,control_area_mean_radius_ratio,area_ratio,volume_ratio,registered_energy_ratio,normalized_surface_centroid_drift,minimum_oriented_face_alignment,minimum_triangle_quality,minimum_face_area_ratio,maximum_normalized_cache_residual
C,3,0.0001,16,0.0016000000000000001,0.1514741410305466,0.99999359997951986,0.99999359998079862,0.99999359998079862,0.99998719557857652,0.99998079928623207,0.99998719557857663,7.8961083445840609e-17,0.99999999995413802,0.93855735569587051,0.99998710715953221,8.8840942513939069e-18
C,3,0.0001,17,0.0017000000000000001,0.1514741410305466,0.99999319997687985,0.99999319997823655,0.99999319997823655,0.99998639530244759,0.9999795992456979,0.99998639530244759,2.8906694656563877e-16,0.99999999994822963,0.93855734037508276,0.99998630134729682,2.6669581783519759e-17
C,3,0.0001,18,0.0018000000000000002,0.1514741410305466,0.99999279997407986,0.9999927999755156,0.9999927999755156,0.99998559502633877,0.99997839920564369,0.99998559502633866,2.6456333668290975e-16,0.99999999994196409,0.93855732505525769,0.99998549553392047,1.7427504735957766e-18
C,3,0.0001,19,0.0019,0.1514741410305466,0.99999239997111977,0.99999239997263589,0.99999239997263589,0.99998479475025648,0.99997719916606831,0.99998479475025637,6.1546104802758441e-17,0.9999999999353405,0.93855730973639462,0.99998468971940313,8.6205464305173684e-17
C,3,0.0001,20,0.002,0.1514741410305466,0.9999919999679997,0.99999199996959487,0.99999199996959487,0.99998399447419761,0.99997599912697299,0.99998399447419761,3.12100941070616e-16,0.99999999992836031,0.93855729441849389,0.99998388390374304,2.7631535555373327e-17
C,3,0.0001,21,0.0021000000000000003,0.1514741410305466,0.99999159996471965,0.99999159996639542,0.99999159996639542,0.99998319419816473,0.99997479908835796,0.9999831941981645,1.2942236403109758e-16,0.99999999992102284,0.93855727910155495,0.99998307808694287,1.88678705800635e-17
C,3,0.0001,22,0.0022000000000000001,0.1514741410305466,0.99999119996127972,0.99999119996303343,0.99999119996303343,0.99998239392215538,0.99997359905022076,0.99998239392215527,2.3762050158435328e-16,0.99999999991332811,0.93855726378557847,0.99998227226900172,9.3281835160399062e-18
C,3,0.0001,23,0.0023,0.1514741410305466,0.99999079995767959,0.99999079995951223,0.99999079995951223,0.99998159364617101,0.99997239901256518,0.99998159364617079,6.3332435027038938e-17,0.99999999990527633,0.93855724847056399,0.99998146644991903,3.6157651248912465e-17
C,3,0.0001,24,0.0024000000000000002,0.1514741410305466,0.99999039995391958,0.99999039995583261,0.99999039995583261,0.99998079337020895,0.999971198975388,0.99998079337020895,3.126279069319454e-16,0.9999999998968675,0.93855723315651174,0.99998066062969615,5.6775872655291774e-19
C,3,0.0001,25,0.0025000000000000001,0.1514741410305466,0.99998999994999949,0.99998999995199134,0.99998999995199134,0.99997999309427421,0.99996999893868943,0.99997999309427421,3.3748398716941885e-16,0.99999999988810184,0.93855721784342105,0.99997985480833251,4.4602083212199e-18
C,3,0.0001,26,0.0026000000000000003,0.1514741410305466,0.99998959994591941,0.99998959994799219,0.99998959994799219,0.99997919281836267,0.99996879890247325,0.99997919281836267,3.3303221739006272e-16,0.99999999987897925,0.9385572025312926,0.99997904898582779,1.2375180952689087e-17
C,3,0.0001,27,0.0027000000000000001,0.1514741410305466,0.99998919994167934,0.99998919994382962,0.99998919994382962,0.99997839254247567,0.99996759886673503,0.99997839254247567,2.1294968869824194e-16,0.99999999986950017,0.93855718722012516,0.9999782431621822,9.0440885446716058e-18
C,3,0.0001,28,0.0028,0.1514741410305466,0.99998879993727929,0.99998879993950807,0.99998879993950807,0.99997759226661087,0.99996639883147831,0.99997759226661076,4.3639343567380811e-16,0.99999999985966403,0.93855717190992005,0.99997743733739686,6.92709573633226e-18
C,3,0.0001,29,0.0029000000000000002,0.1514741410305466,0.99998839993271926,0.99998839993502875,0.99998839993502875,0.99997679199077172,0.99996519879669687,0.99997679199077172,2.5309681879084948e-16,0.9999999998494713,0.93855715660067662,0.99997663151147076,4.2676483635979391e-17
C,3,0.0001,30,0.0030000000000000001,0.1514741410305466,0.99998799992799914,0.99998799993038767,0.99998799993038767,0.99997599171496043,0.99996399876239828,0.99997599171496043,2.8790921932870138e-16,0.99999999983892229,0.93855714129239487,0.99997582568440413,4.6449999982780974e-19
C,3,0.0001,31,0.0031000000000000003,0.1514741410305466,0.99998759992311903,0.99998759992558761,0.99998759992558761,0.99997519143916991,0.99996279872857796,0.9999751914391698,1.1348556203188667e-16,0.99999999982801657,0.93855712598507413,0.99997501985619741,3.55160548116347e-17
C,3,0.0001,32,0.0032000000000000002,0.1514741410305466,0.99998719991807894,0.99998719992062557,0.99998719992062557,0.99997439116340581,0.99996159869523726,0.9999743911634057,2.9241055708721088e-16,0.99999999981675491,0.93855711067871539,0.99997421402685061,4.180772716490259e-17
C,3,0.0001,33,0.0033,0.1514741410305466,0.99998679991287887,0.99998679991550443,0.99998679991550443,0.9999735908876638,0.99996039866237796,0.99997359088766369,5.0005135867998491e-16,0.99999999980513665,0.93855709537331777,0.9999734081963636,1.1472409063015322e-17
C,3,0.0001,34,0.0034000000000000002,0.1514741410305466,0.9999863999075187,0.99998639991022364,0.99998639991022364,0.99997279061194666,0.99995919862999627,0.99997279061194666,3.3824195049242438e-16,0.99999999979316212,0.93855708006888161,0.99997260236473662,2.4970068478755603e-18
C,3,0.0001,35,0.0035000000000000001,0.1514741410305466,0.99998599990199866,0.99998599990478332,0.99998599990478332,0.99997199033625406,0.99995799859809542,0.99997199033625384,9.6779149168448311e-16,0.99999999978083154,0.93855706476540679,0.9999717965319701,2.5991876087924804e-17
C,3,0.0001,36,0.0036000000000000003,0.1514741410305466,0.99998559989631852,0.99998559989918101,0.99998559989918101,0.99997119006058577,0.99995679856667363,0.99997119006058566,7.1912398290182367e-16,0.99999999976814469,0.93855704946289265,0.99997099069806294,2.680915045489156e-17
C,3,0.0001,37,0.0037000000000000002,0.1514741410305466,0.9999851998904784,0.99998519989342016,0.99998519989342016,0.99997038978494335,0.99995559853573268,0.99997038978494324,2.3516466749640931e-16,0.9999999997551019,0.93855703416134029,0.99997018486301592,2.4478315763570327e-17
C,3,0.0001,38,0.0038,0.1514741410305466,0.9999847998844783,0.99998479988749778,0.99998479988749778,0.99996958950932568,0.99995439850526879,0.99996958950932568,4.2106503451195992e-16,0.99999999974170339,0.93855701886074849,0.9999693790268297,4.4106226111567901e-17
C,3,0.0001,39,0.0039000000000000003,0.1514741410305466,0.99998439987831811,0.99998439988141885,0.99998439988141885,0.99996878923372945,0.99995319847528641,0.99996878923372945,2.1176377057633409e-16,0.99999999972794862,0.93855700356111782,0.99996857318950405,3.6900820361454181e-17
C,3,0.0001,40,0.0040000000000000001,0.1514741410305466,0.99998399987199793,0.99998399987517661,0.99998399987517661,0.99996798895815953,0.99995199844578198,0.99996798895815941,4.1518290206394648e-16,0.99999999971383824,0.9385569882624486,0.99996776735103887,3.1472760395602816e-17
C,3,0.0001,41,0.0041000000000000003,0.1514741410305466,0.99998359986551777,0.99998359986877727,0.99998359986877727,0.99996718868261292,0.99995079841676027,0.99996718868261292,4.0932836112056768e-16,0.99999999969937214,0.93855697296473983,0.9999669615114346,2.01650549480068e-17
C,3,0.0001,42,0.0042000000000000006,0.1514741410305466,0.99998319985887762,0.99998319986221462,0.99998319986221462,0.99996638840709184,0.99994959838821462,0.99996638840709184,8.0588648237487131e-17,0.99999999968455022,0.93855695766799208,0.9999661556706908,2.5162257812779989e-17
C,3,0.0001,43,0.0043,0.1514741410305466,0.9999827998520775,0.9999827998554941,0.9999827998554941,0.99996558813159342,0.99994839836015126,0.99996558813159353,1.5503179302037924e-16,0.99999999966937292,0.93855694237220477,0.99996534982880769,3.2476267944629302e-17
C,3,0.0001,44,0.0044000000000000003,0.1514741410305466,0.99998239984511728,0.99998239984861248,0.99998239984861248,0.99996478785612108,0.99994719833256529,0.99996478785612108,5.8596761755571793e-17,0.99999999965384034,0.93855692707737848,0.9999645439857846,2.7051663113293584e-17
C,3,0.0001,45,0.0045000000000000005,0.1514741410305466,0.99998199983799707,0.99998199984157066,0.99998199984157066,0.99996398758067251,0.99994599830546071,0.9999639875806724,7.5946136199259566e-17,0.99999999963795183,0.93855691178351275,0.99996373814162287,3.5677219096351417e-17
C,3,0.0001,46,0.0045999999999999999,0.1514741410305466,0.99998159983071688,0.99998159983437029,0.99998159983437029,0.99996318730524758,0.99994479827883409,0.99996318730524758,2.399564097825475e-16,0.99999999962170827,0.93855689649060758,0.99996293229632272,7.9276453414144369e-17
C,3,0.0001,47,0.0047000000000000002,0.1514741410305466,0.99998119982327671,0.99998119982700917,0.99998119982700917,0.99996238702984974,0.99994359825268941,0.99996238702984974,4.675523327699519e-16,0.99999999960510955,0.93855688119866287,0.99996212644988325,2.6448426964080216e-17
C,3,0.0001,48,0.0048000000000000004,0.1514741410305466,0.99998079981567645,0.99998079981948618,0.99998079981948618,0.999961586754473,0.9999423982270218,0.999961586754473,3.150243158950195e-16,0.99999999958815533,0.93855686590767873,0.99996132060230403,2.0798538760332372e-17
C,3,0.0001,49,0.0048999999999999998,0.1514741410305466,0.9999803998079162,0.99998039981180298,0.99998039981180298,0.99996078647912212,0.99994119820183569,0.99996078647912201,2.6088251267416604e-16,0.99999999957084618,0.9385568506176547,0.99996051475358672,8.4814887486572859e-18
C,3,0.0001,50,0.0050000000000000001,0.1514741410305466,0.99997999979999597,0.99997999980396335,0.99997999980396335,0.99995998620379334,0.99993999817712687,0.99995998620379334,3.7095511054437838e-16,0.99999999955318175,0.93855683532859124,0.9999597089037302,2.318500611517941e-17
C,3,0.0001,51,0.0051000000000000004,0.1514741410305466,0.99997959979191575,0.99997959979596185,0.99997959979596185,0.9999591859284922,0.9999387981528981,0.99995918592849209,2.7958501080588574e-16,0.99999999953516272,0.93855682004048757,0.9999589030527356,5.5119512770742502e-17
C,3,0.0001,52,0.0052000000000000006,0.1514741410305466,0.99997919978367555,0.99997919978780003,0.99997919978780003,0.99995838565321349,0.99993759812915106,0.99995838565321349,4.6936340322530926e-16,0.99999999951678842,0.93855680475334446,0.99995809720060236,3.5515936299951437e-17
C,3,0.0001,53,0.0053,0.1514741410305466,0.99997879977527526,0.99997879977947657,0.99997879977947657,0.99995758537795898,0.99993639810588442,0.99995758537795876,2.2833509537938606e-16,0.9999999994980594,0.93855678946716159,0.99995729134733025,3.6283841270739572e-17
C,3,0.0001,54,0.0054000000000000003,0.1514741410305466,0.99997839976671499,0.99997839977099745,0.99997839977099745,0.99995678510273101,0.99993519808309361,0.99995678510273078,1.6767206831453107e-16,0.99999999947897578,0.93855677418193828,0.99995648549291982,1.9447221347659583e-17
C,3,0.0001,55,0.0055000000000000005,0.1514741410305466,0.99997799975799462,0.99997799976235313,0.99997799976235313,0.99995598482752412,0.99993399806078465,0.99995598482752401,3.9873067793838889e-16,0.99999999945953721,0.93855675889767554,0.99995567963737142,1.4275909587237244e-17
C,3,0.0001,56,0.0055999999999999999,0.1514741410305466,0.99997759974911438,0.99997759975355205,0.99997759975355205,0.99995518455234222,0.99993279803895585,0.99995518455234222,1.6454268614990025e-16,0.99999999943974427,0.93855674361437214,0.99995487378068459,2.2811960868451547e-17
C,3,0.0001,57,0.0057000000000000002,0.1514741410305466,0.99997719974007404,0.9999771997445901,0.9999771997445901,0.99995438427718564,0.99993159801760512,0.99995438427718564,1.4644652021847178e-16,0.99999999941959661,0.93855672833202886,0.99995406792285946,3.6557438858152326e-17
C,3,0.0001,58,0.0058000000000000005,0.1514741410305466,0.99997679973087372,0.99997679973547016,0.99997679973547016,0.99995358400205447,0.99993039799673544,0.99995358400205436,3.5801174275435317e-16,0.99999999939909467,0.93855671305064525,0.9999532620638969,6.9654955516184542e-17
C,3,0.0001,59,0.0058999999999999999,0.1514741410305466,0.99997639972151342,0.99997639972618713,0.99997639972618713,0.99995278372694563,0.99992919797634461,0.99995278372694552,5.9937387371378607e-16,0.99999999937823814,0.93855669777022166,0.99995245620379658,1.7768233043070066e-17
C,3,0.0001,60,0.0060000000000000001,0.1514741410305466,0.99997599971199302,0.99997599971674644,0.99997599971674644,0.99995198345186243,0.99992799795643283,0.99995198345186243,2.720532626161934e-16,0.99999999935702744,0.93855668249075741,0.99995165034255795,1.4324246480202758e-17
C,3,0.0001,61,0.0061000000000000004,0.1514741410305466,0.99997559970231276,0.99997559970714156,0.99997559970714156,0.99995118317680309,0.99992679793700123,0.99995118317680309,2.2123869311947342e-16,0.99999999933546246,0.93855666721225317,0.99995084448018212,3.6502964390865704e-17
C,3,0.0001,62,0.0062000000000000006,0.1514741410305466,0.99997519969247239,0.9999751996973808,0.9999751996973808,0.9999503829017673,0.99992559791804936,0.99995038290176719,2.4536937957032531e-16,0.99999999931354333,0.93855665193470794,0.99995003861666809,1.1920281738356942e-17
C,3,0.0001,63,0.0063,0.1514741410305466,0.99997479968247205,0.9999747996874595,0.9999747996874595,0.99994958262675693,0.99992439789957754,0.99994958262675693,2.2473635570430364e-16,0.99999999929127015,0.93855663665812261,0.99994923275201641,4.4301025562178131e-17
C,3,0.0001,64,0.0064000000000000003,0.1514741410305466,0.99997439967231161,0.99997439967737678,0.99997439967737678,0.99994878235176854,0.99992319788158246,0.99994878235176832,1.466600602090766e-16,0.99999999926864258,0.93855662138249663,0.99994842688622709,3.8911826654167737e-17
C,3,0.0001,65,0.0065000000000000006,0.1514741410305466,0.99997399966199119,0.99997399966713385,0.99997399966713385,0.99994798207680802,0.99992199786406877,0.99994798207680802,1.7597623373761258e-16,0.99999999924566141,0.93855660610782998,0.99994762101930079,1.8438858434105852e-17
C,3,0.0001,66,0.0066,0.1514741410305466,0.99997359965151078,0.99997359965673305,0.99997359965673305,0.9999471818018697,0.99992079784703713,0.99994718180186959,3.1069419546584885e-16,0.99999999922232641,0.93855659083412235,0.99994681515123707,1.2591954819800088e-17
C,3,0.0001,67,0.0067000000000000002,0.1514741410305466,0.99997319964087039,0.99997319964616982,0.99997319964616982,0.9999463815269567,0.99991959783048279,0.99994638152695681,2.225381075457181e-16,0.99999999919863747,0.9385565755613744,0.99994600928203559,1.1654428776347817e-16
C,3,0.0001,68,0.0068000000000000005,0.1514741410305466,0.99997279963006991,0.9999727996354465,0.9999727996354465,0.99994558125206545,0.99991839781440794,0.99994558125206545,3.6564761964126355e-16,0.99999999917459492,0.93855656028958512,0.99994520341169746,1.7635658932906369e-17
C,3,0.0001,69,0.0069000000000000008,0.1514741410305466,0.99997239961910944,0.99997239962456708,0.99997239962456708,0.99994478097720252,0.99991719779881338,0.99994478097720252,1.3730203998500865e-16,0.99999999915019866,0.93855654501875552,0.99994439754022291,7.5541925091350501e-17
C,3,0.0001,70,0.0070000000000000001,0.1514741410305466,0.9999719996079891,0.99997199961352334,0.99997199961352334,0.99994398070236201,0.99991599778369811,0.99994398070236201,1.5069964222798047e-16,0.99999999912544879,0.93855652974888426,0.99994359166761015,3.978382834294067e-17
C,3,0.0001,71,0.0071000000000000004,0.1514741410305466,0.99997159959670856,0.99997159960231896,0.99997159960231896,0.99994318042754404,0.999914797769064,0.99994318042754393,2.9432489633498159e-16,0.99999999910034543,0.93855651447997224,0.99994278579386109,3.5506522445791174e-17
C,3,0.0001,72,0.0072000000000000007,0.1514741410305466,0.99997119958526803,0.99997119959095904,0.99997119959095904,0.99994238015275227,0.99991359775490796,0.99994238015275216,1.643111038813429e-16,0.99999999907488868,0.93855649921201889,0.9999419799189746,8.8871870036820932e-19
C,3,0.0001,73,0.0073000000000000001,0.1514741410305466,0.99997079957366752,0.99997079957943558,0.99997079957943558,0.99994157987798415,0.9999123977412292,0.99994157987798404,2.7187914941005727e-16,0.99999999904907866,0.93855648394502489,0.99994117404295246,3.9831785547936625e-17
C,3,0.0001,74,0.0074000000000000003,0.1514741410305466,0.99997039956190703,0.99997039956775191,0.99997039956775191,0.99994077960323968,0.99991119772803438,0.99994077960323968,2.4923815410370227e-16,0.99999999902291503,0.93855646867898967,0.99994036816579335,6.6688481163198523e-18
C,3,0.0001,75,0.0075000000000000006,0.1514741410305466,0.99996999954998655,0.99996999955591104,0.99996999955591104,0.99993997932851908,0.9999099977153163,0.99993997932851897,4.1207076593147761e-16,0.99999999899639858,0.93855645341391269,0.99993956228749725,3.3445905750620202e-19
C,3,0.0001,76,0.0076,0.1514741410305466,0.99996959953790598,0.99996959954390741,0.99996959954390741,0.99993917905382568,0.99990879770308005,0.99993917905382568,1.3331125815128518e-16,0.99999999896952863,0.93855643814979473,0.99993875640806418,2.3399485493977213e-17
C,3,0.0001,77,0.0077000000000000002,0.1514741410305466,0.99996919952566543,0.99996919953174468,0.99996919953174468,0.99993837877915293,0.9999075976913212,0.99993837877915293,1.3592458127192366e-16,0.99999999894230573,0.93855642288663532,0.99993795052749479,3.5585367848790872e-17
C,3,0.0001,78,0.0078000000000000005,0.1514741410305466,0.99996879951326478,0.99996879951942419,0.99996879951942419,0.99993757850450782,0.99990639768004064,0.99993757850450771,1.6517094602544777e-16,0.9999999989147299,0.93855640762443437,0.99993714464578887,9.9623337515065932e-18
C,3,0.0001,79,0.0079000000000000008,0.1514741410305466,0.99996839950070415,0.99996839950693917,0.99996839950693917,0.99993677822988436,0.99990519766924357,0.99993677822988425,3.5943635509714092e-16,0.99999999888680124,0.93855639236319177,0.99993633876294707,9.8802030517670364e-18
C,3,0.0001,80,0.0080000000000000002,0.1514741410305466,0.99996799948798365,0.99996799949429838,0.99996799949429838,0.99993597795528477,0.99990399765892446,0.99993597795528455,2.8334368275571815e-16,0.99999999885851987,0.93855637710290729,0.99993553287896908,3.3455029251472098e-18
C,3,0.0001,81,0.0080999999999999996,0.1514741410305466,0.99996759947510305,0.99996759948149549,0.99996759948149549,0.99993517768071372,0.99990279764908441,0.99993517768071349,3.7166771732555539e-16,0.99999999882988544,0.9385563618435816,0.99993472699385544,1.3399993587772324e-17
C,3,0.0001,82,0.0082000000000000007,0.1514741410305466,0.99996719946206236,0.99996719946853119,0.99996719946853119,0.9999343774061622,0.99990159763972553,0.9999343774061622,1.7658962048966531e-16,0.99999999880089829,0.93855634658521414,0.99993392110760537,1.8591880187895769e-17
C,3,0.0001,83,0.0083000000000000001,0.1514741410305466,0.99996679944886169,0.99996679945540856,0.99996679945540856,0.999933577131636,0.99990039763084504,0.999933577131636,1.7695265478001656e-16,0.99999999877155854,0.9385563313278048,0.99993311522021944,3.7297096231983997e-17
C,3,0.0001,84,0.0084000000000000012,0.1514741410305466,0.99996639943550103,0.99996639944212473,0.99996639944212473,0.99993277685713577,0.99989919762244472,0.99993277685713577,1.4481851623636412e-16,0.99999999874186651,0.93855631607135348,0.99993230933169697,1.930335867748401e-17
C,3,0.0001,85,0.0085000000000000006,0.1514741410305466,0.99996599942198039,0.99996599942868236,0.99996599942868236,0.99993197658265831,0.9998979976145238,0.99993197658265809,3.2792858230192175e-16,0.99999999871182188,0.93855630081586017,0.9999315034420394,3.5170282895439879e-17
C,3,0.0001,86,0.0086,0.1514741410305466,0.99996559940829965,0.99996559941508034,0.99996559941508034,0.99993117630820427,0.99989679760708094,0.99993117630820427,2.8624987040323699e-16,0.99999999868142464,0.93855628556132487,0.99993069755124619,1.8976913924578604e-17
C,3,0.0001,87,0.0087000000000000011,0.1514741410305466,0.99996519939445894,0.99996519940131723,0.99996519940131723,0.99993037603377732,0.9998955976001197,0.99993037603377721,2.8592723656359011e-16,0.99999999865067546,0.93855627030774758,0.99992989165931712,1.1184648186620506e-18
C,3,0.0001,88,0.0088000000000000005,0.1514741410305466,0.99996479938045812,0.99996479938739447,0.99996479938739447,0.9999295757593728,0.99989439759363818,0.99992957575937258,1.7408610560479002e-16,0.99999999861957378,0.93855625505512807,0.99992908576625217,1.0964510753098483e-17
C,3,0.0001,89,0.0088999999999999999,0.1514741410305466,0.99996439936629744,0.9999643993733115,0.9999643993733115,0.99992877548499204,0.99989319758763462,0.99992877548499204,2.2344206115693622e-16,0.99999999858811983,0.93855623980346659,0.99992827987205291,3.4836723515866331e-17
C,3,0.0001,90,0.0090000000000000011,0.1514741410305466,0.99996399935197666,0.99996399935906743,0.99996399935906743,0.99992797521063537,0.99989199758211156,0.99992797521063537,1.5255740796690015e-16,0.99999999855631394,0.93855622455276244,0.99992747397671755,8.7599862741159822e-18
C,3,0.0001,91,0.0091000000000000004,0.1514741410305466,0.9999635993374959,0.9999635993446635,0.9999635993446635,0.99992717493630379,0.99989079757706734,0.99992717493630379,4.769223505936652e-16,0.99999999852415611,0.93855620930301631,0.99992666808024688,1.9724428410644288e-17
C,3,0.0001,92,0.0091999999999999998,0.1514741410305466,0.99996319932285505,0.99996319933010247,0.99996319933010247,0.99992637466199685,0.9998895975725054,0.99992637466199685,2.1071255194171223e-16,0.99999999849164611,0.93855619405422774,0.99992586218264157,1.0444429017790229e-17
C,3,0.0001,93,0.009300000000000001,0.1514741410305466,0.99996279930805421,0.99996279931537768,0.99996279931537768,0.99992557438771512,0.99988839756842096,0.99992557438771501,2.2064998618813444e-16,0.9999999984587844,0.93855617880639697,0.99992505628390116,7.9693831091162139e-19
C,3,0.0001,94,0.0094000000000000004,0.1514741410305466,0.99996239929309338,0.99996239930049469,0.99996239930049469,0.99992477411345648,0.99988719756481581,0.99992477411345637,1.2458166200210301e-16,0.99999999842557075,0.9385561635595232,0.9999242503840251,4.2999806232696182e-17
C,3,0.0001,95,0.0094999999999999998,0.1514741410305466,0.99996199927797258,0.99996199928544993,0.99996199928544993,0.99992397383922005,0.99988599756169139,0.99992397383921983,1.6370456225075266e-16,0.99999999839200537,0.93855614831360723,0.99992344448301429,1.0228756978763928e-17
C,3,0.0001,96,0.0096000000000000009,0.1514741410305466,0.99996159926269168,0.99996159927024808,0.99996159927024808,0.99992317356501004,0.99988479755904414,0.99992317356500982,2.9169276151016481e-16,0.99999999835808828,0.93855613306864838,0.99992263858086894,1.2760285785865155e-17
C,3,0.0001,97,0.0097000000000000003,0.1514741410305466,0.9999611992472508,0.99996119925488225,0.99996119925488225,0.99992237329082179,0.99988359755687684,0.99992237329082168,3.5731768269929129e-16,0.99999999832381958,0.9385561178246471,0.99992183267758872,1.4558017152800371e-17
C,3,0.0001,98,0.0097999999999999997,0.1514741410305466,0.99996079923164982,0.99996079923935988,0.99996079923935988,0.99992157301666051,0.99988239755519248,0.99992157301666051,2.6519351076964532e-16,0.99999999828919961,0.93855610258160282,0.99992102677317374,4.4836008566924065e-18
C,3,0.0001,99,0.0099000000000000008,0.1514741410305466,0.99996039921588897,0.99996039922367508,0.99996039922367508,0.999920772742523,0.99988119755398797,0.999920772742523,1.8880358720693557e-17,0.99999999825422803,0.93855608733951568,0.99992022086762411,1.7757417397786723e-17
C,3,0.0001,100,0.01,0.1514741410305466,0.99995999919996803,0.99995999920783318,0.99995999920783318,0.99991997246840947,0.9998799975532594,0.99991997246840936,1.3268765031160331e-16,0.99999999821890495,0.93855607209838599,0.99991941496093983,5.3298298756019808e-18
C,3,0.0001,101,0.010100000000000001,0.1514741410305466,0.99995959918388699,0.99995959919182786,0.99995959919182786,0.99991917219432025,0.99987879755301345,0.99991917219432014,3.8215132251260394e-16,0.99999999818323093,0.93855605685821297,0.99991860905312169,2.4929753689701516e-17
